Season,Name,Team,IP,ERA,K/BB,AVG,WHIP,BABIP,FIP,LD%,GB%,FB%,IFFB%,HR/FB,xFIP,SwStr%,K%,BB%,K-BB%,SIERA,E-F,FA-Z (sc),Barrel%,HardHit%,xERA,Stf+ FA,Stuff+,Location+,Pitching+,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2022,Max Scherzer,NYM,145.1,2.291284484,7.20833333,0.203773585,0.908256913,0.276162791,2.61701814,0.193732193,0.31054131,0.495726495,0.132183908,0.074712643,3.226542998,0.14766959,0.30619469,0.04247788,0.26371681,2.875481601,-0.325733656,9.469376868,0.08403361,0.33893557,,107.5620549,98.20661119,103.719325,104.8434119,0.37772397,0.70905172,0.51961237,0.57264957,0.81762918,0.71580817,0.42824181,0.16059068,0.30826027,Max Scherzer,3137,453286
2022,Joe Musgrove,SDP,181,2.933701657,4.38095238,0.225146199,1.082872928,0.276150628,3.587569123,0.191919191,0.446464646,0.361616161,0.117318435,0.122905027,3.471470357,0.11005291,0.24864865,0.05675676,0.19189189,3.447311254,-0.653867466,7.941134423,0.06,0.324,,91.56170839,106.7384398,103.6691846,104.7101306,0.3554878,0.61441744,0.46452524,0.62092624,0.87585266,0.76291793,0.42110837,0.1978836,0.30793651,Joe Musgrove,12970,605397
2021,Huascar Ynoa,ATL,90,4.1,4,0.221238938,1.111111111,0.271111111,3.936700789,0.208510638,0.472340425,0.319148936,0.053333333,0.186666666,3.384780339,0.13283379,0.27173913,0.06793478,0.20380435,3.600177507,0.163299211,10.01502678,0.08786611,0.42259414,,96.39130435,109.5907196,98.38049765,101.2197714,0.34069767,0.65460526,0.47070845,0.50511945,0.87437186,0.71780029,0.41416894,0.17506812,0.30790191,Huascar Ynoa,20468,660623
2023,Blake Snell,SDP,180,2.25,2.36363636,0.1796875,1.188888889,0.255754476,3.438373693,0.214814814,0.444444444,0.34074074,0.072463768,0.108695652,3.622610038,0.1533123,0.31536388,0.13342318,0.1819407,4.057019764,-1.188373693,11.30314883,0.07389163,0.33743842,,120.470279,106.8767457,95.40094787,100.2517852,0.30834114,0.67601547,0.42834596,0.46504559,0.80829757,0.64185704,0.32638889,0.15457413,0.30788644,Blake Snell,13543,605483
2021,Tanner Houck,BOS,58.2,3.681818341,4.86666667,0.22972973,1.125000049,0.324137931,2.641625009,0.210884353,0.489795918,0.299319727,0.068181818,0.09090909,3.078532986,0.13429752,0.30041152,0.0617284,0.23868313,3.21331614,1.040193333,4.430972994,0.09395973,0.37583893,,78.45179487,101.243022,99.45991605,97.28824764,0.31715771,0.68797954,0.46694215,0.54098361,0.82899628,0.71238938,0.40392562,0.17355372,0.30785124,Tanner Houck,19879,656557
2024,Clarke Schmidt,NYY,60.2,2.521978128,3.35,0.221719457,1.137362685,0.290540541,3.527888347,0.22077922,0.389610389,0.389610389,0.133333333,0.1,3.737287666,0.1245098,0.27125506,0.08097166,0.1902834,3.635052916,-1.005910219,,0.07142857,0.34415584,,,114.6171196,99.24900362,100.707971,0.29048414,0.66348449,0.44400786,0.56896552,0.81294964,0.71902655,0.41159136,0.18333333,0.30784314,Clarke Schmidt,19899,657376
2024,Sonny Gray,STL,135.2,3.914005207,4.94117647,0.227626459,1.113022196,0.301829268,3.209477016,0.220588235,0.44117647,0.338235294,0.078260869,0.156521739,2.766099734,0.13039167,0.30545455,0.06181818,0.24363636,3.015900196,0.704528191,7.007070292,0.09537572,0.38728324,,105.6719409,109.9916837,102.5541837,105.0198469,0.33887916,0.68004587,0.48659384,0.54521964,0.85328836,0.73163265,0.43296922,0.17699554,0.30738721,Sonny Gray,12768,543243
2023,Charlie Morton,ATL,163.1,3.636734807,2.20481928,0.241545894,1.426530657,0.320754717,3.873407726,0.222222222,0.43287037,0.344907407,0.073825503,0.093959731,4.267383726,0.12583246,0.25558659,0.11592179,0.13966481,4.442135561,-0.236672919,6.323177769,0.07762557,0.38812785,,73.92383592,106.436642,96.32932066,98.12111932,0.31200453,0.6133829,0.42610837,0.52268603,0.85454545,0.70355078,0.37860662,0.18121276,0.30704522,Charlie Morton,4676,450203
2024,Garrett Crochet,CHW,128.2,3.637305556,5.80645161,0.218367347,1.072538818,0.30952381,2.823282071,0.175324675,0.457792207,0.366883116,0.097345132,0.14159292,2.53435748,0.1604354,0.34220532,0.05893536,0.28326996,2.644282384,0.814023485,9.257054995,0.08387097,0.38064516,,103.5381818,101.6100632,102.928877,103.1298979,0.35154185,0.73210634,0.52768575,0.53634085,0.7849162,0.69596413,0.46284903,0.14623758,0.30667298,Garrett Crochet,27463,676979
2022,Edward Cabrera,MIA,71.2,3.013953595,2.27272727,0.176706827,1.074418643,0.207317073,4.591500822,0.164705882,0.452941176,0.382352941,0.076923076,0.153846153,4.120207939,0.13333333,0.25773196,0.11340206,0.1443299,4.050288326,-1.577547226,9.42861926,0.0862069,0.33333333,,107.5538776,103.42,94.77720165,96.00773663,0.33546735,0.62672811,0.43950617,0.56870229,0.81985294,0.69662921,0.35720165,0.17283951,0.30617284,Edward Cabrera,21690,665795
2022,Charlie Morton,ATL,172,4.343023256,3.25396825,0.230293663,1.23255814,0.292270531,4.257779839,0.21590909,0.397727272,0.386363636,0.088235294,0.164705882,3.604656575,0.12228729,0.28159341,0.08653846,0.19505495,3.475390347,0.085243417,7.251308774,0.09502262,0.42081448,,86.72158273,105.470442,99.18594613,101.256768,0.31986143,0.65414176,0.45470203,0.55595668,0.85770235,0.73106061,0.40337582,0.1832587,0.30554599,Charlie Morton,4676,450203
2022,Carlos Rodón,SFG,178,2.882022472,4.55769231,0.2,1.028089888,0.293103448,2.25288044,0.21307506,0.341404358,0.445520581,0.130434782,0.065217391,2.906745442,0.14103853,0.33380282,0.07323944,0.26056338,2.826217414,0.629142032,10.69559381,0.0645933,0.39712919,,116.5550931,117.9950638,102.9760242,107.6073539,0.34432019,0.69828927,0.49681742,0.57606838,0.80734967,0.71611598,0.43082077,0.16448911,0.30552764,Carlos Rodon,16137,607074
2024,Yoshinobu Yamamoto,LAD,74,2.918918919,4.94117647,0.219081272,1.067567568,0.29015544,2.678764482,0.191919191,0.484848484,0.323232323,0.09375,0.09375,2.932149105,0.11661074,0.27906977,0.05647841,0.22259136,3.164400194,0.240154436,9.206748188,0.07537688,0.4321608,,82.72567288,99.36170752,105.1416737,105.7025359,0.33433735,0.67366412,0.48400673,0.6036036,0.85552408,0.75826087,0.44107744,0.18875839,0.30536913,Yoshinobu Yamamoto,33825,808967
2023,Domingo Germán,NYY,103.2,4.774919731,3.4375,0.208762887,1.090032181,0.236434109,4.740570943,0.209386281,0.379061371,0.411552346,0.122807017,0.175438596,4.050687645,0.1488959,0.25821596,0.07511737,0.18309859,3.957311807,0.034348789,9.317145869,0.09352518,0.39928058,,88.36213152,92.83405063,100.2455696,98.13873418,0.36550976,0.70953101,0.50915982,0.53412463,0.8315565,0.70719603,0.41756159,0.15646688,0.30536278,Domingo German,17149,593334
2021,Trevor Rogers,MIA,133,2.639097744,3.41304348,0.214428858,1.15037594,0.300595238,2.545973972,0.24251497,0.401197604,0.356287425,0.058823529,0.050420168,3.538147604,0.1406178,0.28545455,0.08363636,0.20181818,3.720128629,0.093123772,8.773922268,0.0497076,0.3625731,,92.90959233,98.75819105,102.3464236,103.0732349,0.33657745,0.69123932,0.48962656,0.56626506,0.80680062,0.71280603,0.43153527,0.16366989,0.30428769,Trevor Rogers,22286,669432
2024,Tyler Glasnow,LAD,134,3.492537313,4.8,0.188911704,0.947761194,0.253289474,2.896594253,0.165079365,0.485714285,0.349206349,0.1,0.136363636,2.682339451,0.13767396,0.32183908,0.06704981,0.25478927,2.895472517,0.595943061,9.602096642,0.0846395,0.39811912,,118.2240884,117.8767314,101.3426507,106.4010463,0.31396439,0.67372881,0.48284436,0.47462687,0.84119497,0.71472709,0.4694182,0.16650099,0.30417495,Tyler Glasnow,14374,607192
2021,Austin Gomber,COL,115.1,4.52601176,2.75609756,0.22972973,1.239884448,0.263665595,4.609340544,0.19076923,0.443076923,0.366153846,0.058823529,0.168067226,4.175459829,0.11345219,0.23155738,0.08401639,0.14754098,4.289550405,-0.083328784,10.63603334,0.09365559,0.33534743,,88.2250996,96.20538629,99.57568009,96.33813928,0.30889541,0.64855072,0.46083198,0.58544304,0.85288641,0.75381008,0.44732577,0.19070773,0.30415991,Austin Gomber,16561,596295
2023,Garrett Whitlock,BOS,51.2,5.225806709,6.71428571,0.29468599,1.316129097,0.34,4.474395258,0.18125,0.44375,0.375,0.066666666,0.166666666,3.878287588,0.13100962,0.21759259,0.03240741,0.18518519,3.893098818,0.751411451,8.115606689,0.10625,0.40625,,67.34,84.51893096,104.4011136,107.4207127,0.36711712,0.68298969,0.51442308,0.55828221,0.86037736,0.7453271,0.46634615,0.17307692,0.30408654,Garrett Whitlock,20191,676477
2021,Joe Ross,WSN,103,4.019417476,3.24242424,0.232323232,1.213592233,0.275735294,4.432170045,0.200704225,0.429577464,0.369718309,0.085714285,0.161904761,4.085160562,0.11124845,0.24485126,0.07551487,0.16933638,4.053554711,-0.412752569,8.324931752,0.0899654,0.37716263,,83.10265152,89.89340796,104.1728234,98.21579602,0.30415264,0.63823934,0.45426452,0.65313653,0.81465517,0.75510204,0.44932015,0.19283066,0.30407911,Joe Ross,12972,605452
2021,Trevor Bauer,LAD,107.2,2.591331331,3.7027027,0.181122449,1.003095999,0.220338983,4.033811233,0.191235059,0.334661354,0.474103585,0.109243697,0.159663865,3.689778033,0.12646894,0.31712963,0.08564815,0.23148148,3.484621904,-1.442479902,11.77391351,0.10588235,0.42352941,,141.9289833,125.9952549,99.15916204,107.7409894,0.31439394,0.65116279,0.45215445,0.55120482,0.83823529,0.72029703,0.40906547,0.17739228,0.30386122,Trevor Bauer,12703,545333
2023,Chris Sale,BOS,102.2,4.295454652,4.31034483,0.224226804,1.129870158,0.290322581,3.800494918,0.192307692,0.373076923,0.434615384,0.123893805,0.132743362,3.720904802,0.13157895,0.29411765,0.06823529,0.22588235,3.503691716,0.494959733,6.258480924,0.08365019,0.3460076,,99.37378641,94.16399041,100.0416417,99.4799281,0.36619718,0.64349112,0.47844311,0.62087912,0.81149425,0.72465582,0.40479042,0.1722488,0.30382775,Chris Sale,10603,519242
2022,Brady Singer,KCR,147.2,3.108352359,4.23529412,0.24137931,1.130925586,0.297435897,3.552611619,0.2025,0.485,0.3125,0.112,0.136,3.309131978,0.09326881,0.24201681,0.05714286,0.18487395,3.42592558,-0.44425926,6.322966766,0.08108108,0.41031941,,39.25,89.63632761,102.0661823,99.89269044,0.296,0.61974585,0.441707,0.62432432,0.88485804,0.78884462,0.45006599,0.21029476,0.30356357,Brady Singer,25377,663903
2021,Carlos Rodón,CHW,132.2,2.374371768,5.13888889,0.185714286,0.957286395,0.267123288,2.64993364,0.173333333,0.376666666,0.45,0.133333333,0.096296296,3.171457894,0.14961694,0.34644195,0.06741573,0.27902622,2.957450896,-0.275561872,10.44832019,0.06557377,0.36065574,,107.3533794,115.1709066,102.1378439,104.6143437,0.34265176,0.71502591,0.50473613,0.54778555,0.8,0.70330652,0.43527289,0.15367283,0.30328977,Carlos Rodon,16137,607074
2021,Dylan Cease,CHW,165.2,3.911469053,3.32352941,0.220285261,1.249497059,0.309090909,3.405446612,0.225,0.3325,0.4425,0.129943502,0.11299435,3.721093088,0.1481231,0.31920904,0.0960452,0.22316384,3.566489343,0.506022441,11.10860247,0.09876543,0.38518519,,131.0754323,126.0365117,97.32470309,104.1266373,0.3254103,0.67647059,0.46668921,0.53913043,0.78509317,0.6826087,0.4024349,0.15488671,0.30300981,Dylan Cease,18525,656302
2021,Yu Darvish,SDP,166.1,4.220441011,4.52272727,0.219395866,1.09418841,0.273631841,3.903501079,0.176886792,0.370283018,0.452830188,0.083333333,0.145833333,3.751742727,0.1209823,0.29221733,0.06461087,0.22760646,3.489159367,0.316939932,11.20688604,0.08837209,0.35116279,,131.9870915,120.2772939,101.1991602,106.5280871,0.30013369,0.67714061,0.47345612,0.56347439,0.8387471,0.74446987,0.45973276,0.18201517,0.30299747,Yu Darvish,13074,506433
2021,Dylan Bundy,LAA,85.2,6.093385395,2.4516129,0.252225519,1.354085643,0.275720165,5.422952477,0.205426356,0.410852713,0.38372093,0.08080808,0.181818181,4.730405965,0.0971831,0.20320856,0.0828877,0.12032086,4.643346402,0.670432918,11.37292628,0.09961686,0.37547893,,107.3497992,98.09828938,101.8010691,98.47441197,0.31099874,0.61881978,0.4471086,0.61382114,0.88917526,0.78233438,0.44217207,0.2056338,0.3028169,Dylan Bundy,12917,605164
2021,Rich Hill,- - -,155.2,3.758030132,2.80769231,0.230902778,1.188436879,0.273838631,4.358471002,0.215130023,0.352245862,0.432624113,0.098360655,0.114754098,4.678888162,0.09785301,0.22670807,0.08074534,0.14596273,4.410724759,-0.60044087,11.20137601,0.08837209,0.34651163,,96.61372896,101.0902863,98.93022149,102.3679348,0.29471229,0.64462081,0.45867769,0.66226913,0.85088919,0.78648649,0.46859504,0.20478943,0.30264244,Rich Hill,4806,448179
2021,Brady Singer,KCR,128.1,4.909091104,2.47169811,0.279693487,1.550649412,0.350132626,4.04276143,0.223650385,0.498714652,0.277634961,0.083333333,0.129629629,4.109393456,0.10188019,0.22354949,0.09044369,0.1331058,4.297565373,0.866329674,9.533919198,0.05626598,0.37595908,,60.28571429,101.9283362,99.90836222,97.56850087,0.28361669,0.62638469,0.43244425,0.60490463,0.8585209,0.76440849,0.43419327,0.20069961,0.3025798,Brady Singer,25377,663903
2024,Framber Valdez,HOU,137.2,3.203390067,3.04651163,0.227091633,1.14043592,0.286111111,3.346849045,0.19346049,0.591280653,0.215258855,0.025316455,0.139240506,3.175611877,0.11703704,0.23818182,0.07818182,0.16,3.484826893,-0.143458978,3.809395967,0.04851752,0.45822102,,57.93043478,112.4722164,96.85322581,101.4524454,0.31907613,0.61927145,0.44554455,0.52546917,0.88614801,0.73666667,0.42128713,0.18518519,0.30222222,Framber Valdez,17295,664285
2023,Zach Eflin,TBR,177.2,3.495309468,7.75,0.233727811,1.024390215,0.295116773,3.007385582,0.165975103,0.497925311,0.336099585,0.11728395,0.11728395,3.124700687,0.11128344,0.26458037,0.0341394,0.23044097,3.30157653,0.487923886,8.14327216,0.08979592,0.34897959,,82.97169811,98.05367079,108.4331144,105.7385626,0.37183099,0.64822818,0.49592549,0.65909091,0.85733333,0.77543036,0.44897167,0.19038387,0.30166731,Zach Eflin,13774,621107
2023,Pablo López,MIN,194,3.664948454,4.875,0.23655914,1.154639175,0.312757202,3.332359947,0.184523809,0.452380952,0.363095238,0.103825136,0.13114754,3.283717529,0.14531044,0.29213483,0.05992509,0.23220974,3.367610398,0.332588506,8.236006037,0.0627451,0.34509804,,99.57622244,98.90552797,107.1657067,108.7619993,0.37666089,0.69914927,0.51455026,0.57208589,0.82190265,0.71722365,0.42757937,0.15587847,0.3011889,Pablo Lopez,17085,641154
2023,Braxton Garrett,MIA,156.2,3.619149171,5.34482759,0.245033113,1.129787307,0.3,3.61887017,0.21875,0.495535714,0.285714285,0.0625,0.1484375,3.393097972,0.11270492,0.24068323,0.04503106,0.19565217,3.588270864,0.000279001,8.749075368,0.07572383,0.45657016,,79.24640884,91.22798523,100.6629873,96.66877308,0.3386512,0.64292498,0.47039474,0.5888651,0.8774003,0.75961538,0.43297697,0.18811475,0.30081967,Braxton Garrett,21844,666129
2021,Sonny Gray,CIN,135.1,4.18965533,3.1,0.222437137,1.219211868,0.279883382,3.990231198,0.20670391,0.472067039,0.32122905,0.078260869,0.165217391,3.664381268,0.1059246,0.26956522,0.08695652,0.1826087,3.854439157,0.199424132,8.87829728,0.04696133,0.32044199,,81.75,115.084664,98.41106719,103.0749012,0.29513109,0.62933931,0.42908438,0.5786802,0.87544484,0.75313808,0.4008079,0.19479354,0.30071813,Sonny Gray,12768,543243
2023,Shohei Ohtani,LAA,132,3.136363636,3.03636364,0.182795699,1.060606061,0.239285714,3.997464602,0.181818181,0.454545454,0.363636363,0.111111111,0.166666666,3.577479673,0.12923224,0.31450094,0.10357815,0.21092279,3.663227651,-0.861100966,8.35935087,0.10067114,0.34899329,,113.6688953,120.5182426,95.50487106,102.8658548,0.29199648,0.67084639,0.46513849,0.51807229,0.8271028,0.72176591,0.45702006,0.17119695,0.30042918,Shohei Ohtani,19755,660271
2021,Brandon Woodruff,MIL,179.1,2.559479626,4.90697674,0.197568389,0.964684042,0.261072261,2.958138206,0.261958997,0.414578587,0.323462414,0.042253521,0.126760563,3.050365468,0.12882562,0.2980226,0.06073446,0.23728814,3.306071089,-0.398658579,9.736429184,0.05816555,0.32438479,,125.9118268,118.3548249,107.5054325,109.7204432,0.34816754,0.69578783,0.50676157,0.64097744,0.80829596,0.74578652,0.45622776,0.17153025,0.30035587,Brandon Woodruff,16162,605540
2021,Alex Cobb,LAA,93.1,3.760714491,2.96969697,0.238095238,1.264285783,0.31496063,2.923605538,0.229571984,0.533073929,0.237354085,0.016393442,0.081967213,3.380313667,0.11209626,0.24936387,0.08396947,0.1653944,3.828717038,0.837108953,9.980072021,0.04247104,0.37451737,,75.275,98.14920736,102.9994293,102.7187064,0.34626866,0.61780105,0.44486692,0.65229885,0.84180791,0.74786325,0.36311787,0.18809373,0.30018999,Alex Cobb,6562,502171
2024,Jared Jones,PIT,91,3.56043956,3.62962963,0.217647059,1.10989011,0.269565217,3.747668551,0.17768595,0.400826446,0.421487603,0.107843137,0.117647058,3.727844913,0.15384615,0.26415094,0.07277628,0.19137466,3.630725443,-0.187228991,9.856660982,0.09917355,0.4338843,,132.2346939,126.8405007,102.5888071,109.3369661,0.34630872,0.75197472,0.53265602,0.5503876,0.79831933,0.71117166,0.45936139,0.14586357,0.29970972,Jared Jones,27863,683003
2021,Nathan Eovaldi,BOS,182.1,3.75137122,5.57142857,0.252077562,1.190128004,0.326171875,2.791606324,0.232824427,0.419847328,0.347328244,0.115384615,0.082417582,3.483273109,0.125726,0.2552356,0.04581152,0.20942408,3.60263625,0.959764896,8.357085565,0.0626186,0.36242884,,98.23508488,108.9976736,107.3990763,109.2379063,0.33833116,0.70997846,0.51520328,0.59537572,0.84024267,0.75596817,0.47591391,0.1732149,0.2989409,Nathan Eovaldi,9132,543135
2022,Dylan Cease,CHW,184,2.201086957,2.91025641,0.189189189,1.108695652,0.260047281,3.096126654,0.174311926,0.387614678,0.438073394,0.104712041,0.083769633,3.502379676,0.15,0.3038822,0.10441767,0.19946453,3.475226485,-0.895039697,11.15798594,0.06150342,0.31207289,,123.6872683,132.0362821,98.34288462,105.3667628,0.35509794,0.67936227,0.4724359,0.55869873,0.79661017,0.68249661,0.36185897,0.14871795,0.29871795,Dylan Cease,18525,656302
2023,Jesús Luzardo,MIA,178.2,3.576492741,3.78181818,0.238235294,1.214552308,0.311111111,3.551682167,0.19017094,0.401709401,0.408119658,0.083769633,0.115183246,3.718418287,0.14147157,0.28070175,0.07422402,0.20647773,3.689750515,0.024810574,8.222619816,0.09322034,0.39830508,,105.5410388,104.0982262,100.1043507,101.5804217,0.33986562,0.69966722,0.48460509,0.5107084,0.85017836,0.70787293,0.40227577,0.15719064,0.29866221,Jesus Luzardo,19959,666200
2022,Nick Lodolo,CIN,103.1,3.658064696,3.35897436,0.234986945,1.248387158,0.322175732,3.896302008,0.198412698,0.46031746,0.341269841,0.139534883,0.15116279,3.492867492,0.12310287,0.29705215,0.08843537,0.20861678,3.289371592,-0.238237312,6.01901213,0.09126984,0.38492063,,106.9990654,101.5848177,97.71835027,96.7713688,0.31884058,0.63037634,0.44912872,0.57575758,0.8315565,0.72590738,0.41821248,0.17537943,0.29848229,Nick Lodolo,26378,666157
2022,Kevin Gausman,TOR,174.2,3.349236836,7.32142857,0.270114943,1.236641293,0.363445378,2.379606532,0.24640657,0.392197125,0.361396303,0.073863636,0.085227272,2.754864273,0.15522817,0.28275862,0.03862069,0.24413793,2.938144427,0.969630305,10.34314091,0.0814664,0.38492872,,104.2264359,108.1791517,107.2340043,111.5870597,0.4269802,0.73693231,0.55695293,0.58405797,0.83139535,0.72129032,0.41933166,0.14301114,0.29823931,Kevin Gausman,14107,592332
2021,Lucas Giolito,CHW,178.2,3.526119604,3.86538462,0.217717718,1.102612003,0.269406393,3.791302815,0.245119305,0.331887201,0.422993492,0.133333333,0.138461538,3.752406999,0.15252525,0.27916667,0.07222222,0.20694444,3.719111765,-0.265183211,11.25962912,0.06666667,0.34193548,,107.6970814,107.05853,102.992178,105.9040121,0.32810615,0.72484756,0.503367,0.54595588,0.78338591,0.69698997,0.44175084,0.14545455,0.2979798,Lucas Giolito,15474,608337
2021,Julio Urías,LAD,185.2,2.956912191,5.13157895,0.215714286,1.017953377,0.271604938,3.126946149,0.186612576,0.401622718,0.411764705,0.098522167,0.093596059,3.725683228,0.11234745,0.26174497,0.05100671,0.21073826,3.638598732,-0.170033958,10.11621964,0.05346535,0.3029703,,122.576392,127.6657523,108.3432224,114.4696937,0.35879945,0.67272727,0.50753769,0.65969582,0.8490991,0.77864215,0.47379756,0.18557071,0.29791816,Julio Urias,14765,628711
2023,Brandon Woodruff,MIL,67,2.28358209,4.93333333,0.170212766,0.820895522,0.203947368,3.598323942,0.182389937,0.364779874,0.452830188,0.125,0.125,3.628791498,0.12547893,0.29249012,0.05928854,0.23320158,3.445838481,-1.314741852,10.55297281,0.06832298,0.41614907,,125.260514,114.3341323,106.621093,110.1541707,0.32422587,0.69635628,0.50047939,0.58988764,0.83139535,0.74904215,0.47363375,0.17241379,0.29789272,Brandon Woodruff,16162,605540
2021,Adam Wainwright,STL,206.1,3.053311868,3.48,0.21846554,1.056542837,0.256097561,3.664379854,0.222033898,0.474576271,0.30338983,0.07821229,0.117318435,3.871912107,0.08116037,0.21014493,0.06038647,0.14975845,4.134400114,-0.611067985,8.488925487,0.06218487,0.3512605,,77.61839465,102.4175271,103.9038145,102.0734298,0.30349971,0.6045283,0.43350717,0.67485822,0.90387016,0.81278195,0.43187744,0.21642764,0.29758801,Adam Wainwright,2233,425794
2022,Kyle Wright,ATL,180.1,3.194085118,3.28301887,0.230769231,1.158964913,0.283643892,3.583780368,0.178714859,0.556224899,0.26506024,0.083333333,0.143939393,3.29769216,0.11939192,0.23577236,0.07181572,0.16395664,3.477776824,-0.38969525,7.096194218,0.06772908,0.41035857,,79.58195777,103.4701004,100.3724433,100.1561547,0.33220339,0.67184943,0.48609566,0.59795918,0.84774665,0.75438596,0.45309603,0.17797553,0.29736745,Kyle Wright,19665,657140
2022,Corey Kluber,TBR,164,4.335365854,6.61904762,0.270516717,1.213414634,0.316633267,3.569748075,0.219607843,0.360784313,0.419607843,0.172897196,0.093457943,3.91608376,0.11409943,0.20174165,0.03047896,0.1712627,3.845902075,0.765617779,7.990715875,0.06936416,0.34682081,,63.94444444,95.61153219,103.5668297,103.5664222,0.38794326,0.67528736,0.51018745,0.65082267,0.87375887,0.77635783,0.42542787,0.18296659,0.29706601,Corey Kluber,2429,446372
2023,Shane Bieber,CLE,128,3.796875,3.14705882,0.25,1.234375,0.293333333,3.872227859,0.225388601,0.47150259,0.303108808,0.094017094,0.119658119,3.961619697,0.10475217,0.20075047,0.06378987,0.1369606,4.291109389,-0.075352859,9.971091902,0.07712082,0.47557841,,80.50727802,100.3189867,101.2115148,99.38981576,0.30626655,0.6638246,0.45649949,0.56195965,0.90275229,0.77017937,0.42016377,0.19213081,0.29688298,Shane Bieber,19427,669456
2021,Domingo Germán,NYY,91,4.252747253,3.52,0.230113636,1.164835165,0.262096774,4.411792364,0.14068441,0.414448669,0.44486692,0.102564102,0.136752136,4.39454367,0.13940649,0.23218997,0.06596306,0.16622691,4.144334094,-0.159045111,9.124533175,0.07954545,0.36742424,,108.4562945,103.6735457,100.5200831,102.2658587,0.37195829,0.68900344,0.49965398,0.60747664,0.81047382,0.72022161,0.40276817,0.1573499,0.29675638,Domingo German,17149,593334
2024,Dylan Cease,SDP,154.2,3.433189881,3.78431373,0.196113074,1.047413862,0.264044944,3.126457863,0.17438692,0.397820163,0.427792915,0.076433121,0.108280254,3.23211074,0.14641625,0.31179321,0.08239095,0.22940226,3.234141347,0.306732018,10.8266954,0.09651475,0.36193029,,124.0965669,122.7999233,100.8082024,107.6983135,0.33543904,0.69688109,0.47757762,0.52919021,0.81538462,0.69341894,0.39325412,0.15024914,0.29666539,Dylan Cease,18525,656302
2024,Grayson Rodriguez,BAL,116.2,3.857142941,3.61111111,0.242222222,1.24285717,0.308196721,3.662393837,0.2125,0.40625,0.38125,0.081967213,0.122950819,3.571798706,0.13571048,0.26476578,0.07331976,0.19144603,3.60850318,0.194749104,9.178218746,0.078125,0.390625,,113.0299771,119.4332267,102.5133333,107.1598933,0.34271845,0.69022379,0.4997339,0.55240793,0.83447099,0.7284345,0.45183608,0.16072379,0.29643427,Grayson Rodriguez,24492,680570
2021,Robbie Ray,TOR,193.1,2.839655247,4.76923077,0.209205021,1.044827614,0.268348624,3.692447929,0.185897435,0.371794871,0.442307692,0.111111111,0.159420289,3.36256668,0.15536453,0.32082794,0.06727038,0.25355757,3.211452274,-0.852792682,10.09969438,0.09808102,0.42857143,,101.8730253,99.08543194,101.6517692,102.6115397,0.34088335,0.74545455,0.5179879,0.5166113,0.80780488,0.70006146,0.43775868,0.14103789,0.29640242,Robbie Ray,11486,592662
2022,JT Brubaker,PIT,144,4.6875,2.72222222,0.269296741,1.465277778,0.334128878,3.917986557,0.22706422,0.440366972,0.332568807,0.089655172,0.117241379,3.873914082,0.11838791,0.22755418,0.08359133,0.14396285,3.968852086,0.769513443,9.158117061,0.07568807,0.41055046,,73.74604317,85.37302521,101.2210924,98.54046218,0.32373596,0.66701461,0.46179681,0.54880694,0.88419405,0.74363636,0.40218304,0.17800168,0.29638959,JT Brubaker,17578,664141
2023,Aaron Nola,PHI,193.2,4.4612739,4.48888889,0.238286479,1.151463055,0.28460039,4.029567078,0.195571955,0.426199261,0.378228782,0.121951219,0.15609756,3.63165196,0.11797027,0.25472888,0.05674653,0.19798235,3.751154959,0.431706822,8.643070699,0.08256881,0.3853211,,95.46307692,101.2310982,107.1815679,105.7897311,0.37402453,0.65661253,0.49238743,0.61698957,0.87279152,0.75986842,0.41885326,0.17840983,0.29638009,Aaron Nola,16149,605400
2021,Walker Buehler,LAD,207.2,2.470305097,4.07692308,0.19682959,0.967897319,0.247148289,3.155587894,0.198874296,0.44652908,0.354596622,0.116402116,0.1005291,3.571949593,0.11579949,0.2601227,0.06380368,0.19631902,3.727905298,-0.685282797,10.44487824,0.06788991,0.36880734,,114.7436117,116.8363839,103.9738481,108.2958055,0.33144476,0.68637347,0.4876269,0.6,0.86239496,0.7625244,0.44003807,0.1805203,0.2963198,Walker Buehler,19374,621111
2024,Spencer Arrighetti,HOU,116.2,4.937142965,2.64150943,0.248337029,1.414285745,0.323129252,4.176679562,0.212218649,0.347266881,0.440514469,0.109489051,0.124087591,4.057592056,0.12309956,0.2745098,0.10392157,0.17058824,3.920612729,0.760463402,8.863584321,0.08360129,0.41157556,,89.41210986,92.84775889,99.07707367,99.03683668,0.29422222,0.68351648,0.46830467,0.53776435,0.84244373,0.7366212,0.44717445,0.17312408,0.29622364,Spencer Arrighetti,29921,681293
2022,Yu Darvish,SDP,194.2,3.097602902,5.32432432,0.20498615,0.950342515,0.250497018,3.312773478,0.193857965,0.368522072,0.437619961,0.065789473,0.096491228,3.577452725,0.114103,0.25551232,0.04798962,0.2075227,3.385232206,-0.215170576,9.880798903,0.08952381,0.36952381,,115.401581,107.622686,102.9709525,104.202962,0.33592737,0.66689993,0.49511949,0.64478764,0.83735572,0.76954453,0.48098283,0.18209357,0.29619657,Yu Darvish,13074,506433
